input,output
与えられた文字列`expression`が適切にバランスが取れているかどうかを判断する関数を作成してください,"from collections import deque

def is_balanced(expression):
    stack = deque()
    for char in expression:
        if char in ['(', '{', '[']:
            stack.append(char)
        elif char == ')':
            if not stack or stack.pop() != '(':
                return False
        elif char == '}':
            if not stack or stack.pop() != '{':
                return False
        elif char == ']':
            if not stack or stack.pop() != '[':
                return False
    return len(stack) == 0"
指定されたリスト`nums`から重複要素を除去し、リストとして返す,list(set(nums))
リストの中の重複する要素を除去する,list(set(my_list))
整数のタプル`test_tup1`と`test_tup2`を受け取り、要素ごとの剰余を計算して返す関数を書いてください。,"def tuple_modulo(test_tup1, test_tup2):
  return tuple(a % b for a, b in zip(test_tup1, test_tup2))"
半径rの半円に内接できる最大の三角形の面積を計算するPythonの関数を書く,"import math

def triangle_area(r):
    if r < 0:
        return None
    return r**2 * math.sqrt(3) / 4"
配列`a`の要素を`m`個ずつシフトさせる,"def change(p, n, m):
    a = p[:]
    for i in range(n):
        p[i] = a[(i+m)%n]"
文字列`str`に文字列`substr`が含まれている場合、その位置から文字列`rpl`に置き換える,start = str.find(substr) if start != -1: str = str[:start] + rpl + str[start+len(substr):]
整数`n`が豊富数かどうかを判定する関数を作成する,"def is_abundant(n):
    divisors = [i for i in range(1, n) if n % i == 0]
    return sum(divisors) > n"
3つの文字列のうち最長の共通部分文字列の長さを求める,"def lcs_of_three(X, Y, Z):
  m, n, o = len(X), len(Y), len(Z)
  L = [[[0 for k in range(o+1)] for j in range(n+1)] for i in range(m+1)]
  for i in range(1, m+1):
    for j in range(1, n+1):
      for k in range(1, o+1):
        if X[i-1] == Y[j-1] == Z[k-1]:
          L[i][j][k] = L[i-1][j-1][k-1] + 1
        else:
          L[i][j][k] = max(L[i-1][j][k], L[i][j-1][k], L[i][j][k-1])
  return L[m][n][o]"
リスト`test_list`内にある、要素の順番が逆になっている文字列のペアの数を数える,"def count_reverse_pairs(test_list):
  res = sum([1 for idx in range(0, len(test_list)) for idxn in range(idx, len(test_list)) if test_list[idxn] == str(''.join(list(reversed(test_list[idx]))))]) 
  return str(res)"
数値`n`と`k`を受け取り、二項係数を計算する関数`binomial_coeff`を実装する,"def binomial_coeff(n, k):
        C = [[0 for j in range(k + 1)] for i in range(n + 1)]
        for i in range(0, n + 1):
            for j in range(0, min(i, k) + 1):
                if (j == 0 or j == i):
                    C[i][j] = 1
                else:
                    C[i][j] = C[i-1][j-1] + C[i-1][j]
        return C[n][k]"
与えられた文字列が'a'の後に3つの'b'が続いているかどうかチェックする,"import re
def text_match_three(text):
    patterns = 'ab{3}?'
    return bool(re.search(patterns, text))"
リスト`nl_tokens`内の単語を使って、リスト内の要素をjoinする,' '.join(nl_tokens)
辞書`res_dict`にキーを数える関数を適用し、ネストされたリスト`test_list`から得られる結果を表示する,"for key, value in get_unique(test_list).items(): print(f'{key}: {len(value)}')"
リストの全ての部分リストの積の和を求める,"def sum_of_subarray_prod(arr):
    ans = 0
    res = 0
    for i in range(len(arr)-1, -1, -1):
        incr = arr[i] * (1 + res)
        ans += incr
        res = incr
    return ans"
リストの中にリストが含まれているリスト`nested_list`の要素数を数える,len(nested_list)
リストから隣接する要素のペアを作る,"def soln(l):
    pairs = []
    for i in range(len(l)-1):
        pairs.append((l[i], l[i+1]))
    return pairs"
複素数の長さを求める関数を書く,"import cmath
def len_complex(a, b):
  c = complex(a, b)
  return abs(c)"
リストに要素をタプルとして追加する,"def add_tuple(lst, tup):
  return lst + list(tup)"
辞書オブジェクト`config`をコマンドラインの引数として変換する,"import argparse
parser = argparse.ArgumentParser()
for k, v in config.items():
    parser.add_argument(f'--{k}', default=v)
args = parser.parse_args()"
文字列`s`を改行文字で分割し、リストとして取得する,"s.split('
')"
リスト`data`の中に含まれるタプルを、2番目の要素でグループ化してディクショナリとして返す関数を作成する,"from itertools import groupby

def group_data(data):
    res = {}
    for key, group in groupby(sorted(data, key=lambda x: x[1]), key=lambda x: x[1]):
        res[key] = [x[0] for x in group]
    return res"
プロジェクト'qemu'のコミットID'22951aaaebb6c4c314c58ad576960a9c57695bbc'に含まれる関数'print_type_size'を使って、オブジェクト'obj'のサイズを表示する,"print_type_size(v, 'obj', obj, &err)"
与えられた3つの文字列から最長の共通部分列を見つける関数を作成する,"def lcs_of_three(X, Y, Z):
    m, n, o = len(X), len(Y), len(Z)
    L = [[[0 for k in range(o+1)] for j in range(n+1)] for i in range(m+1)]
    for i in range(1, m+1):
        for j in range(1, n+1):
            for k in range(1, o+1):
                if X[i-1] == Y[j-1] == Z[k-1]:
                    L[i][j][k] = L[i-1][j-1][k-1] + 1
                else:
                    L[i][j][k] = max(max(L[i-1][j][k], L[i][j-1][k]), L[i][j][k-1])
    return L[m][n][o]"
リストのサブリストを生成する関数を作成する,"from itertools import combinations
def sub_lists(my_list):
	subs = []
	for i in range(0, len(my_list)+1):
	  temp = [list(x) for x in combinations(my_list, i)]
	  if len(temp)>0:
	    subs.extend(temp)
	return subs"
指定された配列から等高線を抽出する,"def extract_contours(array, tile, interval=100, field='elev', base=0):
    import matplotlib.pyplot as plt
    levels = _get_contour_values(array, interval=interval, field=field, base=base)
    plt.contour(array, levels=levels)"
ネストされたタプルのリスト`nums`を受け取り、各タプルの平均値をリストで返す関数を作る,"def average_tuple(nums):
    return [sum(x) / len(x) for x in zip(*nums)]"
データ空間内のブレークを計算し、変換後の空間で返す,"def breaks(self, limits):
        vmin = np.clip(self.domain[0], limits[0])
        vmax = np.clip(self.domain[1], limits[1])
        return np.linspace(vmin, vmax, len(self.domain))"
ファイル'data.csv'からデータを読み込み、各行を要素とするリスト'data'を作成する,"with open('data.csv', 'r') as f: data = [line.strip() for line in f]"
ファイル'test.csv'の内容をリスト'data'に読み込む,"with open('test.csv', 'r') as f: data = [line.strip().split(',') for line in f]"
リストの中の数値の積の和を求める,"def sum_of_subarray_products(arr):
    total = 0
    for i in range(len(arr)):
        product = 1
        for j in range(i, len(arr)):
            product *= arr[j]
            total += product
    return total"
辞書`dict1`の各リストを昇順でソートする,"def sorted_dict(dict1):
  return {k: sorted(v) for k, v in dict1.items()}"
リストのインデックス`segmentIndex`、オフセット`off`、長さ`len`を使って`buffer`にセグメントを追加する,"buffer.append(str(segmentIndex), off, len)"
n次の正方形のマトリックスを生成し、1からn^2までの数字を螺旋状に埋めよ,"def generate_matrix(n):
    if n <= 0:
        return []
    matrix = [[0 for _ in range(n)] for _ in range(n)]
    row_start, row_end = 0, n-1
    col_start, col_end = 0, n-1
    num = 1
    while row_start <= row_end and col_start <= col_end:
        for i in range(col_start, col_end+1):
            matrix[row_start][i] = num
            num += 1
        row_start += 1
        for i in range(row_start, row_end+1):
            matrix[i][col_end] = num
            num += 1
        col_end -= 1
        if row_start <= row_end:
            for i in range(col_end, col_start-1, -1):
                matrix[row_end][i] = num
                num += 1
            row_end -= 1
        if col_start <= col_end:
            for i in range(row_end, row_start-1, -1):
                matrix[i][col_start] = num
                num += 1
            col_start += 1
    return matrix"
ファイル'test.xlsx'の内容を解析し、数値セルの値を表示する,"book = xlrd.open_workbook('test.xlsx') sheet = book.sheet_by_index(0) for row in range(sheet.nrows): for col in range(sheet.ncols): if sheet.cell(row, col).ctype == 2: print(sheet.cell_value(row, col))"
リスト`nl_tokens`の要素を空白で連結して表示する,' '.join(nl_tokens)
辞書`dict`の値の和を計算する,"def return_sum(d):
    return sum(d.values())"
辞書`dic`の値の合計を計算する,sum(dic.values())
ネストされたリスト`li`を`DeepDive.::Enumerable._replicate`メソッドを使って複製する,DeepDive.::Enumerable._replicate(li)
入力文字列`input_string`をトリミングし、空文字列の場合はエラーを返す,"trimmed := strings.TrimRight(input_string, "" "")
if trimmed == """" {
    return """", errors.New(""input string is empty"")
}"
文字列`text`内で最初に重複する文字を見つける,"def first_repeated_char(text):
  for i, c in enumerate(text):
    if text[:i+1].count(c) > 1:
      return c
  return 'None'"
リストのそれぞれの要素について、他の要素と重複しない範囲を見つける,"def find_ranges(lst):
    ranges = []
    for l, r in lst:
        x = min(l, l2 for l2, r2 in lst if l2 != l) if lst else l
        y = max(r, r2 for l2, r2 in lst if r2 != r) if lst else r
        ranges.append((x, y))
    return ranges"
ファイル'test.txt'の内容を読み取り、文字列の長さを表示する,"with open('test.txt', 'r') as f: print(len(f.read()))"
リストの要素`chunks`から、文字列の終端を修正するPythonの1行のコードを生成してください,for i in range(len(chunks)-1): chunks[i+1] = chunks[i+1].strip('.')}
